Training_Hours_per_Week,Average_Heart_Rate,BMI,Sleep_Hours_per_Night,Daily_Caloric_Intake,Hydration_Level,Previous_Competition_Performance,Resting_Heart_Rate,Body_Fat_Percentage,VO2_Max,Event_Distance,Mental_Focus_Level,Performance_Metric,Injury_History_Minor,Injury_History_Major,Training_Intensity_Medium,Training_Intensity_High,Altitude_Training_Medium,Altitude_Training_High
0.8035509736540665,0.047875927174646005,0.9350000000000003,0.21666666666666667,0.48844672657252886,0.07200000000000006,0.5622244488977955,0.4966555183946487,0.412,0.034136546184738936,0.8796223111251625,0.7999999999999998,63.3,1,0,0,0,0,1
0.5733104238258877,0.6952124072825353,0.14500000000000002,0.9333333333333332,0.2846197047496789,0.6559999999999999,0.6074148296593186,0.637123745819398,0.8800000000000001,0.29518072289156616,0.7492166948372792,0.6000000000000001,7.61,1,0,0,1,1,0
0.002004581901489111,0.4120026972353338,0.5150000000000001,0.06666666666666676,0.1506739409499358,0.994,0.8723446893787575,0.13210702341137115,0.5800000000000001,0.37951807228915657,0.5433543700929427,0.4666666666666666,4.81,0,1,1,0,0,1
0.7531500572737686,0.7262306136210385,1.0,0.9166666666666666,0.685775032092426,0.712,0.9472945891783566,0.9682274247491639,0.8280000000000001,0.7690763052208837,0.10959584290931494,0.8333333333333333,25.32,0,1,0,0,0,0
0.3367697594501718,0.06405933917734319,0.32499999999999996,0.18333333333333324,0.7876684852374839,0.72,0.4985971943887776,0.8879598662207359,0.18,0.4518072289156626,0.7107668486609839,0.06666666666666668,37.27,1,0,0,0,0,1
0.6171248568155785,0.8725556304787593,0.27500000000000013,0.20000000000000007,0.6984114249037227,0.18799999999999994,0.09068136272545088,0.0953177257525083,0.768,0.02610441767068261,0.2882562998812375,0.13333333333333336,75.49,0,1,0,1,0,0
0.5197594501718212,0.5805799055967632,0.03500000000000003,0.5166666666666665,0.5352214377406931,0.052000000000000046,0.7124248496993987,0.20903010033444813,0.796,0.3092369477911646,0.47729529692636324,0.8888888888888888,80.62,1,0,0,0,0,1
0.7316723940435279,0.5151719487525286,0.45999999999999996,0.04999999999999993,0.9673459563543002,0.8380000000000001,0.7943887775551102,0.30434782608695643,0.288,0.57429718875502,0.8468025341391344,0.9333333333333333,26.89,1,0,0,0,0,1
0.09765177548682702,0.47606203641267697,0.07500000000000007,0.6333333333333332,0.6414473684210525,0.256,0.9658316633266533,0.8260869565217391,0.10799999999999998,0.7489959839357431,0.35207793734369364,0.7555555555555555,80.08,1,0,1,0,1,0
0.547823596792669,0.4774106540795684,0.895,0.5499999999999999,0.13683408215661097,0.3880000000000001,0.6217434869739479,0.04515050167224077,0.8840000000000001,0.06626506024096379,0.028563785157532495,0.0,68.37,0,1,0,1,0,0
0.1872852233676976,0.923128792987188,0.7850000000000001,0.6333333333333332,0.9106627086007703,0.266,0.42194388777555114,0.08361204013377921,0.4559999999999999,0.5060240963855421,0.6159109241176923,0.06666666666666668,3.25,1,0,0,0,1,0
0.18327605956471937,0.18880647336480105,0.645,0.7166666666666667,0.7380856867779203,0.3759999999999999,0.8744488977955911,0.5434782608695651,0.44,0.8112449799196787,0.24221457494801613,0.8555555555555554,53.88,0,1,0,0,0,1
0.5867697594501717,0.14362778152393796,0.6699999999999999,0.9833333333333333,0.6059050064184851,0.4580000000000002,0.2932865731462926,0.09030100334448155,0.22799999999999998,0.5542168674698794,0.7540705521845397,0.8777777777777778,79.37,1,0,0,1,0,1
0.2233676975945017,0.07484828051247472,0.06000000000000005,0.29999999999999993,0.7377246469833117,0.20599999999999996,0.2991983967935872,0.9063545150501672,0.6399999999999999,0.9216867469879516,0.9120144622655657,0.06666666666666668,95.5,0,1,0,1,0,0
0.3078465063001145,0.8887390424814564,0.135,0.1166666666666667,0.9374999999999999,0.20799999999999996,0.14809619238476954,0.535117056856187,0.048000000000000015,0.6204819277108432,0.4522538516726048,0.6444444444444444,28.39,1,0,0,1,1,0
0.08648339060710192,0.7188132164531355,0.2650000000000001,0.1166666666666667,0.8512516046213091,0.692,0.407815631262525,0.43143812709030105,0.196,0.008032128514056103,0.34835090449959666,0.14444444444444443,42.17,1,0,0,1,0,1
0.22995418098510878,0.7970330411328389,0.94,0.43333333333333324,0.9193276636713735,0.8819999999999999,0.1657314629258517,0.17224080267558528,0.4759999999999999,0.5261044176706825,0.34009428035231504,0.31111111111111106,43.14,0,1,1,0,1,0
0.8668384879725086,0.7950101146325016,0.30000000000000004,0.29999999999999993,0.05275192554557118,0.050000000000000044,0.6693386773547093,0.18561872909698995,0.9240000000000002,0.8433734939759033,0.34787463874736024,0.3777777777777778,32.73,0,1,0,0,0,1
0.05326460481099657,0.3101820633850303,0.8850000000000002,0.6,0.28718709884467253,0.94,0.7882765531062124,0.7357859531772574,0.8880000000000001,0.7710843373493975,0.28552841178544935,0.5888888888888888,84.23,1,0,0,0,0,0
0.6343069873997709,0.07619689817936615,0.6900000000000002,0.09999999999999998,0.2293003851091142,0.6459999999999999,0.2828657314629259,0.5334448160535116,0.124,0.20080321285140557,0.7339964573934684,0.033333333333333326,11.18,0,1,0,1,0,1
0.7070446735395188,0.786918408631153,0.41500000000000004,0.29999999999999993,0.3688222079589216,0.08200000000000007,0.6344689378757514,0.17391304347826086,0.764,0.1887550200803212,0.22672681801784272,0.9555555555555555,10.54,1,0,0,1,0,0
0.0297823596792669,0.6561024949426838,0.9450000000000001,0.016666666666666607,0.27033857509627723,0.7040000000000002,0.872444889779559,0.18896321070234112,0.07200000000000001,0.0060240963855420215,0.21376833623146108,0.06666666666666668,35.94,0,1,0,0,0,1
0.440721649484536,0.47808496291301417,0.14000000000000012,0.4666666666666667,0.008183568677792019,0.24,0.36923847695390777,0.117056856187291,0.8160000000000001,0.20080321285140557,0.7551771100599486,0.4777777777777777,47.97,0,1,0,1,0,0
0.013745704467353959,0.48617666891436273,0.4099999999999999,0.2833333333333333,0.9920170089858792,0.39800000000000013,0.7897795591182364,0.20903010033444813,0.24799999999999994,0.5682730923694778,0.0019151963228230592,0.022222222222222227,14.22,1,0,1,0,1,0
0.0,0.40660822656776807,0.16500000000000004,0.7166666666666667,0.22083600770218215,0.7480000000000002,0.31322645290581164,0.9264214046822742,0.444,0.8413654618473895,0.6280486074800069,0.9777777777777779,74.27,1,0,0,1,0,1
0.36712485681557844,0.6325016857720837,0.7650000000000001,0.18333333333333324,0.6017329910141206,0.734,0.3571142284569139,0.1605351170568562,0.288,0.9357429718875502,0.3564656622525951,0.1111111111111111,8.27,0,1,0,0,1,0
0.8722794959908362,0.4794335805799056,0.5750000000000002,0.1333333333333333,0.8375320924261874,0.42199999999999993,0.7199398797595189,0.42976588628762535,0.0,0.39959839357429716,0.14584878663699632,0.39999999999999997,32.13,0,1,0,0,0,0
0.4332760595647193,0.6230613621038436,0.8550000000000002,0.21666666666666667,0.02691752246469825,0.3840000000000001,0.885571142284569,0.5050167224080268,0.532,0.6927710843373492,0.5742285508145157,0.05555555555555555,56.09,0,1,1,0,0,0
0.11139747995418098,0.4794335805799056,0.4850000000000001,0.6833333333333332,0.11585365853658536,0.10400000000000009,0.9018036072144288,0.30267558528428096,0.328,0.7771084337349395,0.41411003157540605,0.8333333333333333,40.15,0,1,1,0,0,1
0.9329896907216495,0.6284558327714094,0.5050000000000001,0.6166666666666666,0.012114890885750906,0.6559999999999999,0.7104208416833666,0.7224080267558527,0.5640000000000001,0.7008032128514056,0.6387493869345103,0.1111111111111111,89.84,0,1,0,1,0,1
0.36483390607101945,0.2818610923803102,0.585,0.15000000000000002,0.9023587933247753,0.9340000000000002,0.6613226452905812,0.30267558528428096,0.6279999999999999,0.6024096385542169,0.3903757838118284,0.28888888888888886,16.85,1,0,1,0,0,1
0.6494845360824741,0.9089683074848279,0.8700000000000001,0.5666666666666668,0.48844672657252886,0.736,0.3496993987975952,0.6254180602006688,0.023999999999999966,0.825301204819277,0.999098135064914,0.9555555555555555,35.99,0,1,0,0,0,1
0.4985681557846507,0.7896156439649359,0.13000000000000012,0.85,0.4838334403080874,0.1359999999999999,0.8204408817635269,0.45986622073578587,0.6040000000000001,0.895582329317269,0.8914134351528711,0.8888888888888888,41.69,1,0,1,0,0,0
0.565864833906071,0.9703304113283883,0.7350000000000001,0.35,0.13490853658536583,0.482,0.6801603206412825,0.17558528428093645,0.6479999999999999,0.8273092369477911,0.15542679491388708,0.711111111111111,6.83,0,1,1,0,0,0
0.586197021764032,0.06271072151045176,0.30000000000000004,0.06666666666666676,0.4806643132220795,0.9019999999999999,0.3893787575150301,0.782608695652174,0.288,0.8574297188755019,0.4187186627268342,0.35555555555555557,69.75,0,1,1,0,1,0
0.48424971363115693,0.968981793661497,0.1150000000000001,0.1333333333333333,0.3486842105263157,0.20599999999999996,0.6973947895791582,0.9481605351170567,0.08800000000000002,0.24096385542168675,0.23653383918836207,0.5111111111111111,45.2,0,1,1,0,0,1
0.9788087056128292,0.43897505057316244,0.20999999999999996,0.3666666666666666,0.6144094993581514,0.512,0.6357715430861722,0.6622073578595317,0.124,0.3132530120481928,0.7489694419786714,0.6555555555555557,8.83,1,0,0,1,0,1
0.12227949599083615,0.5003371544167228,0.685,0.4999999999999999,0.9135109114249037,0.16599999999999993,0.023647294589178355,0.382943143812709,0.556,0.253012048192771,0.16684703965368386,0.7999999999999998,18.86,1,0,0,1,1,0
0.8631156930126003,0.9966284558327715,0.7300000000000002,0.15000000000000002,0.27763960205391525,0.13200000000000012,0.11523046092184368,0.568561872909699,0.9080000000000001,0.6847389558232931,0.8010850752499887,0.5111111111111111,47.53,1,0,1,0,1,0
0.8167239404352806,0.6790289952798382,0.2650000000000001,0.31666666666666676,0.48916880616174574,0.7919999999999998,0.8733466933867735,0.6337792642140468,0.72,0.2630522088353413,0.7413147366757056,0.6000000000000001,22.29,1,0,0,0,1,0
0.8505154639175259,0.454484153742414,0.6600000000000001,0.29999999999999993,0.05884948652118105,0.16400000000000015,0.4019038076152305,0.3528428093645485,0.8959999999999999,0.5461847389558231,0.6270352760922698,0.6888888888888889,53.16,0,1,0,1,0,1
0.8656930126002291,0.7012811867835468,0.8899999999999999,0.08333333333333337,0.799943838254172,0.8800000000000001,0.044088176352705406,1.0,0.3,0.21084337349397586,0.4141059782498551,0.011111111111111127,88.59,1,0,0,1,0,0
0.6620847651775486,0.9076196898179364,0.9000000000000001,0.1333333333333333,0.9036424903722721,0.524,0.2680360721442886,0.608695652173913,0.27999999999999997,0.4799196787148593,0.8169234448403192,0.033333333333333326,18.31,0,1,0,0,0,1
0.9095074455899199,0.13283884018880643,0.8200000000000001,0.5166666666666665,0.366254813863928,0.6440000000000001,0.7913827655310621,0.4397993311036791,0.23200000000000004,0.9176706827309234,0.31187300120383765,1.0,76.73,0,1,0,0,0,1
0.40950744558991975,0.720161834120027,0.925,0.8166666666666668,0.9324855584082156,0.266,0.11813627254509017,0.535117056856187,0.043999999999999984,0.674698795180723,0.23864359513763067,0.45555555555555544,65.56,0,1,0,0,1,0
0.2694730813287514,0.1840863115306811,0.135,0.9833333333333333,0.27025834403080873,0.7580000000000002,0.45,0.23913043478260865,0.9120000000000001,0.46385542168674687,0.5656395539720563,0.2222222222222222,32.42,0,1,0,1,0,1
0.5240549828178693,0.7821982467970329,0.41500000000000004,0.3666666666666666,0.14200898587933242,0.5940000000000001,0.8290581162324648,0.5618729096989966,0.16399999999999998,0.6626506024096385,0.02811183935860176,0.8333333333333333,92.15,0,1,1,0,0,1
0.1778350515463918,0.10991233985165205,0.7150000000000001,0.85,0.7231627086007703,0.9119999999999999,0.8912825651302605,0.7792642140468228,0.9000000000000001,0.16666666666666652,0.7315745953767768,0.7555555555555555,15.4,0,1,1,0,0,0
0.5223367697594501,0.2481456507080243,0.135,0.9,0.6932365211810013,0.5280000000000002,0.9668336673346692,0.8511705685618728,0.18,0.5080321285140562,0.48550733449258443,0.8444444444444443,14.91,1,0,0,0,0,0
0.15234822451317298,0.6918408631153067,0.235,0.7666666666666665,0.7068356867779203,0.7480000000000002,0.691382765531062,0.709030100334448,0.548,0.6787148594377509,0.5257365905857461,0.21111111111111108,21.76,1,0,1,0,0,1
0.6987399770904925,0.7983816587997302,0.395,0.5499999999999999,0.2650032092426188,0.31000000000000005,0.502004008016032,0.1505016722408027,0.37200000000000005,0.3012048192771084,0.23688647851129457,0.4888888888888889,83.87,0,1,0,0,1,0
0.16809851088201605,0.6041807147673633,0.4850000000000001,0.7166666666666667,0.5121550064184851,0.41999999999999993,0.5266533066132264,0.434782608695652,0.036000000000000004,0.680722891566265,0.963082310881963,0.4222222222222222,42.37,1,0,0,1,0,0
0.8725658648339061,0.3904248145650707,0.8400000000000001,0.8333333333333334,0.7722240051347881,0.038000000000000034,0.14769539078156313,0.31438127090300994,0.8480000000000001,0.8755020080321284,0.039564510702806116,0.3222222222222222,85.04,0,1,0,0,1,0
0.7832187857961053,0.01550910316925147,0.30000000000000004,0.45000000000000007,0.601532413350449,0.15599999999999992,0.43316633266533067,0.5668896321070233,0.512,0.57429718875502,0.6623904082104162,0.3777777777777778,6.36,0,1,0,0,0,0
0.9080756013745703,0.06271072151045176,0.44500000000000006,0.15000000000000002,0.8120587291399229,0.6140000000000001,0.880761523046092,0.061872909698996614,0.9040000000000001,0.06626506024096379,0.2863998767789033,0.15555555555555556,14.54,0,1,0,0,0,1
0.8187285223367697,0.4605529332434255,0.3800000000000001,0.6333333333333332,0.6523989088575096,0.6600000000000001,0.27575150300601203,0.94314381270903,0.21200000000000002,0.37349397590361444,0.2824762576455853,0.9333333333333333,82.84,1,0,0,0,1,0
0.054696449026345934,0.7309507754551584,0.5250000000000001,0.16666666666666663,0.2258905648267009,0.09800000000000009,0.4594188376753507,0.5953177257525083,0.5800000000000001,0.9638554216867469,0.2947862073438152,0.7666666666666666,72.31,0,1,0,1,0,0
0.8880297823596794,0.4794335805799056,0.6000000000000001,0.7499999999999999,0.1475048138639281,0.21599999999999997,1.0,0.2357859531772576,0.54,0.29718875502008024,0.8520171374604293,0.9666666666666666,14.13,0,1,0,1,0,1
0.2623138602520046,0.9433580579905597,0.14000000000000012,0.9,0.7420972400513478,0.6600000000000001,0.08246492985971943,0.9197324414715718,0.29600000000000004,0.7469879518072288,0.8855057131623641,0.24444444444444446,91.46,1,0,0,1,1,0
0.08963344788087058,0.13958192852326362,0.845,0.20000000000000007,0.7278963414634144,0.22599999999999998,0.0876753507014028,0.9013377926421403,0.9000000000000001,0.6064257028112449,0.46138599413889125,0.5555555555555556,40.81,1,0,0,1,1,0
0.5630011454753723,0.5468644639244773,0.41999999999999993,0.1333333333333333,0.9306001283697046,0.42800000000000016,0.12324649298597193,0.03511705685618727,0.15200000000000002,0.29718875502008024,0.6299820437678093,0.9666666666666666,27.21,1,0,0,0,0,0
0.7912371134020619,0.9143627781523936,0.3900000000000001,0.25,0.49161585365853633,0.8959999999999999,0.010420841683366735,0.4866220735785952,0.756,0.6024096385542169,0.4968039528030772,0.5555555555555556,61.92,0,1,0,0,0,1
0.8115693012600229,0.8010788941335131,0.4650000000000001,0.4999999999999999,0.027479139922978124,0.524,0.678256513026052,0.2324414715719063,0.988,0.9759036144578314,0.2816088459776824,0.711111111111111,3.0,0,1,0,0,0,1
0.2554410080183276,0.6655428186109239,0.06000000000000005,0.9666666666666667,0.6712532092426186,0.31600000000000006,0.7739478957915831,0.013377926421404673,0.37600000000000006,0.8975903614457831,0.26191576378840015,0.6666666666666665,36.01,1,0,0,1,1,0
0.602520045819015,0.2859069453809845,0.94,0.20000000000000007,0.35710847240051347,0.994,0.18897795591182365,0.4481605351170569,0.312,0.8112449799196787,0.3029941915844855,0.16666666666666669,93.31,1,0,0,0,0,0
0.022050400916380303,0.32771409305461896,0.7150000000000001,0.1166666666666667,0.7861842105263156,0.8160000000000001,0.10050100200400801,0.09698996655518388,0.2,0.3554216867469878,0.5323110846293841,0.4888888888888889,85.32,1,0,0,0,0,0
0.5684421534936999,0.6082265677680377,0.345,0.20000000000000007,0.4558729139922978,0.6580000000000001,0.9998997995991983,0.8177257525083611,0.436,0.7449799196787149,0.10626806263198642,0.41111111111111115,42.49,0,1,0,0,0,1
0.7245131729667811,0.8597437626432906,0.8500000000000001,0.6666666666666666,0.9588414634146342,0.020000000000000018,0.9316633266533066,0.1471571906354514,0.21200000000000002,0.819277108433735,0.39959101945190934,0.4222222222222222,26.12,1,0,0,1,0,0
0.6325887743413516,0.48415374241402565,0.16500000000000004,0.4666666666666667,0.9810654685494223,0.6400000000000001,0.28336673346693386,0.9481605351170567,0.38799999999999996,0.38955823293172687,0.6164459630904175,0.5666666666666667,29.04,0,1,1,0,0,1
0.5632875143184422,0.5414699932569117,0.08000000000000007,0.9333333333333332,0.701379974326059,0.8880000000000001,0.9838677354709419,0.4799331103678929,0.804,0.5783132530120482,0.9781221753387567,0.24444444444444446,1.38,0,1,0,1,0,0
0.43928980526918676,0.23263654753877272,0.30500000000000016,0.41666666666666663,0.6151315789473683,0.7680000000000002,0.24248496993987975,0.18729096989966543,0.20399999999999996,0.9357429718875502,0.16234784829213125,0.3444444444444444,48.59,1,0,1,0,0,1
0.770332187857961,0.0546190155091032,0.72,0.5166666666666665,0.7276155327342747,0.484,0.4838677354709419,0.12541806020066892,0.9040000000000001,0.37349397590361444,0.5821102423483346,0.21111111111111108,36.89,0,1,1,0,1,0
0.28894616265750284,0.5616992582602832,0.9850000000000003,0.7166666666666667,0.12804878048780488,0.3440000000000001,0.2986973947895792,0.8578595317725753,0.6120000000000001,0.8112449799196787,0.17468414460644233,0.911111111111111,5.83,1,0,0,0,1,0
0.8321878579610538,0.997302764666217,0.43500000000000005,0.9499999999999998,0.2610317715019256,0.982,0.8627254509018035,0.8862876254180599,0.132,0.8714859437751002,0.9427082700001216,0.8222222222222222,9.14,0,1,1,0,0,0
0.4195303550973654,0.8240053944706677,0.71,0.9166666666666666,0.3325577663671372,0.31000000000000005,0.46352705410821643,0.006688963210702337,0.20799999999999996,0.21084337349397586,0.059160313078865545,0.45555555555555544,90.55,1,0,0,0,0,0
0.7691867124856815,0.44436952124072826,0.45999999999999996,0.2833333333333333,0.2851813222079588,0.038000000000000034,0.5319639278557113,0.3076923076923076,0.18799999999999994,0.12048192771084332,0.3459817357150674,0.8999999999999999,51.64,0,1,0,0,1,0
0.1463344788087056,0.9224544841537424,0.56,0.29999999999999993,0.9648989088575096,0.7080000000000002,0.5352705410821642,0.3294314381270902,0.6759999999999999,0.7309236947791163,0.7122625257892837,0.19999999999999996,69.72,1,0,0,0,0,0
0.4994272623138602,0.8826702629804449,0.09000000000000008,0.8333333333333334,0.46277278562259305,0.3340000000000001,0.17685370741482964,0.8160535117056856,0.5920000000000001,0.7289156626506025,0.31384494408437397,0.3888888888888889,91.36,1,0,0,0,0,0
0.8193012600229095,0.8846931894807822,0.8899999999999999,0.4,0.25902599486521183,0.09800000000000009,0.6731462925851702,0.3294314381270902,0.276,0.37148594377510036,0.5543713089404202,0.16666666666666669,96.13,1,0,0,0,0,1
0.05927835051546393,0.7673634524612273,0.18000000000000016,0.7499999999999999,0.9123475609756097,0.7680000000000002,0.643186372745491,0.6036789297658863,0.452,0.142570281124498,0.7792031972631945,0.4777777777777777,62.56,0,1,1,0,1,0
0.827033218785796,0.5374241402562374,0.375,0.8833333333333334,0.9293966623876765,0.3480000000000001,0.49939879759519035,0.9849498327759197,0.18,0.29718875502008024,0.42766637888055253,0.09999999999999998,27.2,1,0,0,1,0,1
0.6718213058419245,0.2724207687120701,0.44000000000000017,0.7166666666666667,0.6759467265725286,0.4019999999999999,0.18246492985971943,0.48327759197324405,0.26799999999999996,0.255020080321285,0.32571308129755056,0.711111111111111,49.73,0,1,0,0,0,1
0.9126575028636885,0.5205664194200944,0.6550000000000002,0.9333333333333332,0.1818437098844672,0.9359999999999999,0.5400801603206412,0.8578595317725753,0.16799999999999998,0.2710843373493975,0.19266672341322436,0.6555555555555557,14.08,1,0,0,1,0,0
0.30097365406643756,0.3681726230613621,0.8250000000000002,0.9833333333333333,0.4150754172015404,0.554,0.006713426853707414,0.006688963210702337,0.07600000000000001,0.7208835341365462,0.17658110096428614,0.7555555555555555,43.19,0,1,0,0,1,0
0.7299541809851089,0.7113958192852327,0.8200000000000001,0.7333333333333333,0.03457958921694482,0.74,0.022745490981963927,0.5334448160535116,0.8400000000000001,0.8313253012048193,0.8418777435947322,0.6000000000000001,18.38,1,0,0,0,0,0
0.5005727376861397,0.6682400539447065,0.020000000000000018,0.65,0.24077342747111685,0.8659999999999999,0.75250501002004,0.10869565217391308,0.10399999999999998,0.2911646586345381,0.12403986851011911,0.7444444444444445,98.68,0,1,0,0,0,1
0.6563573883161511,0.24477410654079568,0.5650000000000002,0.8000000000000002,0.9640965982028241,0.006000000000000005,0.5241482965931863,0.45317725752508353,0.416,0.504016064257028,0.4026695202078545,0.3444444444444444,11.48,0,1,0,0,1,0
0.6912943871706758,0.3209710047201618,0.10000000000000009,0.09999999999999998,0.6469431964056481,0.1140000000000001,0.907815631262525,0.7040133779264214,0.22799999999999998,0.27911646586345373,0.7101183165728321,0.8222222222222222,83.94,0,1,0,0,0,1
0.327319587628866,0.16655428186109233,0.9550000000000001,0.33333333333333337,0.7487564184852372,0.22999999999999998,0.7276553106212424,0.23076923076923073,0.6359999999999999,0.43975903614457834,0.7991455589738601,0.7333333333333332,93.55,0,1,0,0,1,0
0.5693012600229095,0.8624409979770734,0.4650000000000001,0.31666666666666676,0.874879653401797,0.734,0.3070140280561122,0.16555183946488294,0.29200000000000004,0.1224899598393574,0.9041793839755827,0.6111111111111112,86.35,1,0,0,1,1,0
0.4550400916380298,0.7680377612946728,0.8150000000000002,0.65,0.4182846598202824,0.9880000000000002,0.30671342685370745,0.5150501672240803,0.52,0.42771084337349385,0.11967849021729879,0.35555555555555557,21.52,0,1,1,0,0,1
0.9404352806414662,0.43492919757248816,0.9750000000000001,0.6833333333333332,0.1234756097560975,0.32600000000000007,0.657815631262525,0.6505016722408027,0.23200000000000004,0.17469879518072273,0.2755491242790147,0.7888888888888888,24.19,0,1,0,1,1,0
0.10624284077892326,0.22049898853674976,0.30000000000000004,0.4833333333333333,0.39076540436456997,0.9219999999999999,0.8871743486973946,0.7491638795986623,0.6599999999999999,0.20281124497991965,0.6016249782133751,0.14444444444444443,45.27,0,1,0,1,0,0
0.8593928980526919,0.3344571813890762,0.8850000000000002,0.33333333333333337,0.17911585365853655,0.5760000000000001,0.5556112224448897,0.6187290969899665,0.304,0.3192771084337348,0.23606365342445207,0.9333333333333333,68.3,1,0,0,0,0,0
0.8319014891179839,0.8267026298044503,0.18500000000000005,0.5333333333333333,0.5023668164313221,0.41400000000000015,0.5363727454909819,0.29264214046822745,0.532,0.686746987951807,0.060576950358921966,0.9666666666666666,16.53,1,0,0,1,0,0
0.9558991981672393,0.9622387053270397,0.06999999999999995,0.0,0.9618902439024389,0.536,0.7012024048096193,0.914715719063545,0.432,0.43975903614457834,0.16538986911811793,0.911111111111111,64.77,0,1,0,1,0,0
0.09851088201603664,0.22791638570465278,0.79,0.85,0.5299663029525031,0.020000000000000018,0.8948897795591182,0.382943143812709,0.03999999999999998,0.819277108433735,0.4172797321562476,0.18888888888888888,80.16,1,0,0,0,0,1
0.29982817869415807,0.896830748482805,0.55,0.4666666666666667,0.5758183568677792,0.484,0.7560120240480962,0.41973244147157185,0.776,0.7610441767068273,0.27563019079003365,0.09999999999999998,85.1,1,0,1,0,1,0
0.8656930126002291,0.0384356035064059,0.040000000000000036,0.5499999999999999,0.49735237483953776,0.98,0.2943887775551102,0.5903010033444817,0.508,0.5361445783132529,0.6596523868007507,0.5333333333333332,0.69,0,1,0,0,0,0
0.4727949599083619,0.7660148347943357,0.635,0.0,0.12146983311938375,0.774,0.03997995991983968,0.9581939799331104,0.8959999999999999,0.36144578313253006,0.30925049957237416,0.6111111111111112,61.18,1,0,0,0,0,1
0.86368843069874,0.968981793661497,0.375,0.21666666666666667,0.9162788831835685,0.14400000000000013,0.2973947895791583,0.2023411371237458,0.5640000000000001,0.40763052208835326,0.2859580642938499,0.7666666666666666,66.41,1,0,0,0,0,0
0.627147766323024,0.21510451786918405,0.75,0.09999999999999998,0.18084082156611037,0.8319999999999999,0.9120240480961923,0.06521739130434778,0.312,0.6305220883534136,0.9395243827798517,0.5666666666666667,82.1,0,1,0,0,0,0
0.6305841924398625,0.8927848954821308,0.16000000000000003,0.4666666666666667,0.3331996148908858,0.42800000000000016,0.18276553106212423,0.21571906354515047,0.768,0.4779116465863452,0.5136657870950221,0.8999999999999999,24.0,1,0,1,0,1,0
0.9255441008018328,0.126770060687795,0.3600000000000001,0.3666666666666666,0.4247031450577664,0.8480000000000001,0.8505010020040079,0.5919732441471571,0.992,0.8453815261044176,0.6811208255813481,0.19999999999999996,54.97,1,0,0,0,0,0
0.16666666666666669,0.227242076871207,0.29000000000000004,0.9333333333333332,0.6267650834403079,0.21199999999999997,0.8050100200400802,0.9247491638795987,0.40399999999999997,0.17068273092369468,0.3087823404712396,0.2222222222222222,20.14,0,1,0,0,0,0
0.8052691867124857,0.5043830074173972,0.375,0.5166666666666665,0.5464537869062901,0.8219999999999998,0.20490981963927857,0.8478260869565216,0.36399999999999993,0.7449799196787149,0.33466079745126887,0.711111111111111,79.92,0,1,1,0,1,0
0.21678121420389462,0.26298044504383,0.8300000000000001,0.16666666666666663,0.2989008344030809,0.9199999999999999,0.7561122244488977,0.7341137123745819,0.4559999999999999,0.7028112449799194,0.5654105410784277,0.06666666666666668,57.65,1,0,1,0,0,1
0.7849369988545247,0.30950775455158464,0.27,0.20000000000000007,0.7797256097560975,0.6980000000000002,0.342184368737475,0.14046822742474918,0.8480000000000001,0.38353413654618473,0.18823035859771148,0.14444444444444443,91.97,1,0,0,1,1,0
1.0,0.48415374241402565,0.20999999999999996,0.85,0.39457637997432604,0.272,0.4907815631262525,0.8561872909698997,0.23200000000000004,0.4236947791164659,0.443539201738066,0.8333333333333333,67.6,0,1,0,1,0,0
0.4080756013745705,0.6203641267700606,0.75,0.43333333333333324,0.9556723363286262,0.9380000000000002,0.6808617234468938,0.9966555183946487,0.003999999999999976,0.008032128514056103,0.06562536733262805,0.9444444444444444,60.48,0,1,1,0,0,0
0.14662084765177552,0.22117329737019553,0.8700000000000001,0.29999999999999993,0.27378851091142475,0.1259999999999999,0.015531062124248499,0.1588628762541806,0.724,0.9718875502008032,0.7440669447247994,0.8555555555555554,78.67,0,1,0,1,0,0
0.7162084765177548,0.05933917734322319,0.6200000000000001,0.5166666666666665,0.09683889602053908,0.706,0.31092184368737474,0.1806020066889632,0.284,0.5461847389558231,0.5797856601448659,0.16666666666666669,93.66,0,1,1,0,0,1
0.7648911798396334,0.07619689817936615,0.81,0.2666666666666666,0.5912628369704748,0.11599999999999988,0.5586172344689379,0.9080267558528429,0.176,0.8574297188755019,0.4347110586881006,0.3222222222222222,5.71,0,1,1,0,0,0
0.5360824742268042,0.5873229939312203,0.44500000000000006,0.016666666666666607,0.4922175866495505,0.272,0.1382765531062124,0.5785953177257525,0.6719999999999999,0.5180722891566264,0.6141335408636015,0.6111111111111112,12.42,0,1,1,0,1,0
0.5947880870561284,0.6830748482805126,0.6300000000000001,0.4833333333333333,0.9300786264441591,0.8180000000000001,0.2106212424849699,0.423076923076923,0.288,0.7469879518072288,0.3434321939435209,0.6444444444444444,29.22,1,0,0,1,1,0
0.11798396334478811,0.6142953472690491,0.6950000000000001,0.29999999999999993,0.8978658536585366,0.20400000000000018,0.8985971943887774,0.7040133779264214,0.8320000000000001,0.7008032128514056,0.42766840554332797,0.3333333333333333,73.41,1,0,0,1,1,0
